Card  74: 88 73 91 16 27 75 59 21 70 40 | 79 10 90 74 78 62  4 84 47 88 38  3 44 21 25 53 36 23 60 59 65 52 37 64 97
Card  75: 24 98 72 53  9 83 57 70 49 95 | 67  3 53 50 42 25 24 56 32 35 84 81 99 31 16  7 15 54 64 36 96 18 20 30 61
Card  76: 30 18 76 92 64 12 89 37 77  1 | 51 24 67  3 97 27 29 77 72 48 91 94 81 47 70 46 26 90 85 55 75 60 65 25 71
Card  77:  9 49 71 14 16 33 70 55 26 18 | 68 64 95 83  1 59 76 43 54 44  6 21 47 39  3 37 82 91 62 33 66  2 79 89 74
Card  78:  1  5 12  3 59 49 28 75 84 96 | 72 68 99 17 81 46 27 45 48 76 90 18 53 32 43 56 94 80 52 24  7 10 67 51 64
Card  79: 78 81 92 41 46 36 87 23 76 73 | 84 10 23 14 42 82  8 77 68 90 12 72 50 36  3 96 31 66 22 49 88 60 57 51 67
Card  80:  3  5 63 64 13 69 31  1 72 23 | 97 10 42 32 52 69 82 16 88 30 24 15 60 65  3 21 89 96 78 23 75 50 92 53 81
Card  81: 85 10 97 54 46 84 98  1 12 15 | 63 60  1 84 10 86 12 88 46 19 98 79 54 85 95  5 93 77  7 97 56 80 36 15 74
Card  82: 85 66 62 68 19 50 96 46 35 67 | 35 39 31 63 10 19 85 46 51 66 96 50 33 97 62 68 82 67 61 71 20  2 81 78  9
Card  83: 53 99 44 14 69 89 42 65 24 20 | 52 17 69 41 63 70 37  1 74 35 67 22 34 53 71 87 23 73 64 90 14  9  4 11 88
Card  84:  9 84  4 17 97  2 31 25 15 42 | 60 83 69 25 47 65 22 85  9 15 42 17  4 97 58 31  3 88 81 20 40 84  8 51  2
Card  85: 25 98 50 99 83 97 84 41  7  6 | 80 11 97  7 59 50 94 60 57 29 65  6 95 67 17 78 26 21 23 98 99 69 88 84 73
Card  86: 37 95 75  6 52 49 46  5 28 73 | 36 24 15 46  5 30 73 44 58 29  6 35 69 49 45 17 83 86 62 64 52 37 75 95 93
Card  87: 35 79 92 14 44 59 52 76  5 39 | 22  2 62  7  6 73  5 23 75 35 40 20 21  3 26 89 38 69 54  9 52 47 83 97 43
Card  88: 40 70  2 33 42  1 35 95 41 16 | 71 78 65 85 39 15 38 62 28 46 86 64 76 92 91 68 81 72 73 31 59 45 93  4 16
Card  89: 43  4 11 93 88 59 94 53 47 28 | 77 37  8 94 42 38 70  7 11 28 57 47 30 88 96 60 89  4 80 68 53 43 56 84 81
Card  90: 46 98 60 38 87 29 33 34 76  2 | 94 68 45 47 12 88 87 75 95 35 32 73 61 37 72 26  8 40  9 76 85 90 70 97 81
Card  91: 55 21  6 20 77 81 72 54 87 62 | 47 92 95 14 79 39 65 56 36  9 61 26 45 17 46 18 38 22 40 88 64 84 49 42 13
Card  92: 24  4 61 63 97 53 20 38 19  8 |  9 24 23 74  3 81 44 27  7 12 16  8 83 47 35 13 55 85 17 57 32 61 62  4 92
Card  93: 44 26 64 85 53 95 62 47 72 63 | 30 13 47 68 61 88 36 50 69 79  5 14 29 25  2 76 43 80 93 46 99 67 63 15 56
Card  94:  7 91 68 78 64 84 88 11 96 99 | 65 62 70 90 50 73 45 25 56 14 95 53 18 69 91 32 89  8 30 39  9 54 20 36 76
Card  95: 22 26 36 50 86 13 41 92 17 33 | 25 41 94 84 12 60 55 39 75 69 72 29 99 88 24 78 65 74 87 59 85 79 46  9 89
Card  96: 24 88  1 72 90 53 39 43 59 55 | 83 72 40 35  6 51 38 42  3 17 37 56 31 34 85 76 23  9 28 94 44 87 18 26 97
Card  97: 35 80 91 53 14 32 85  7 49 60 |  1 95 62 76 88 21 63 87 42  6 33 59 45 89 48 78 74 72 57 44 99  2 86 82 38
Card  98: 16  5 34 52 29 27 14 66 75 20 | 15 66 20 59  5 56 37 75 35 29 52 11 16 12 34 33 27 79 14 19  1 62 77 87 23
Card  99: 30 46 29 11 83 45 94 51 35 67 | 45 99 67 42 51 63 21 61 84 41 40 94 35 29 46  4 74 98  3 11 78 10  9 83 30
Card 100: 42 79 56 95 41 71 11 16 25 13 | 80 85 46 95 51 90 56 16 96 61 60 42 58 25 41 79 71 10 54 50 88 23 13 11 70
Card 101: 29 34 32 23 98  2 17  3 67 66 | 85 59 88 52 55 48 53  4 24 66 10 51 73 93  7 12 95 84 90 13 65 75 23 96 78
Card 102: 71 99  3 10 21 31 61 66 13  9 | 52 31 66 13 10 71 99 28 38 81 14 30 59 57  3 49 61 63  9 43 51 41 21 20 60
Card 103: 77 25 80 39 76 88 31 92  9 98 | 92  9 83 39 88 31 86 82 80 26 43 25 85 11 54 27 59 12 42 98 15 66 77 76 40
Card 104: 33 40 39 64 69  4 24 12 14  1 | 60 25 97 29 80 71 74 68 92 45 53 41  8 44 22 16 12 94  1 42 88 23 77 11  5
Card 105: 98 54 42 53 46  8  2 67 32 62 | 98 90 78 96 97 31 67  3 46 17 55 52 48 65 49 71 42 83 38 27  5 70 41 20 53
Card 106: 31 12 82 35  4 43 50 32  5 36 |  5 87 95 11 39 99 32 14 64 45 36 82 97 84 43 31 35 38 50 12 44 96 15  4 20
Card 107: 89 52 85 71  2 63 48  5 46 14 | 77 57 63  5 14 89 82 49 56 96 79 71 27 52 12 70 68 29  7 17 16 48 85 31 81
Card 108: 64 36 61 42  1 59 83  6 13 92 | 25 42 61 22 92 29 20  6 33 80 28 94 14 32 64  7 37 36 83 13 66 86 50 93 27
Card 109: 98 49 11 25 88 34 37 18 55 42 | 19 83 65  9  2 95 55 53 49 10 24  4 63 57 14 15 88 11 40 18 42 33 98 25  7
Card 110: 86 72 40 77 38 67 29 27 81 74 | 68 51 38 45 50 10  9 93 84 88 16 23 25 65 90 44 80 30 69 86 41 37 96 11 74
Card 111: 43  2 39 82 26  8 24 70 44 50 | 65 20 53 84 22 19 42 94 16 79 32 18 73  3 83 31 47 61 86 80 46 99 54 29 74
Card 112: 36 43  5 61 84 66 75 53 58 10 | 23 43 44 96 62 58 67 73 34 71 69 32 49 93 59 28 21 79 24 45 35 92 11 19 36
Card 113: 80 96 72 25 46 34 89 61 52 85 | 63 85 87 34 52 90 54 59 80 65 22 38 60 91  2 61 46 96 40 35 78 89 86  4 69
Card 114: 94  6 62 52 40 37 74 90 29 98 | 18 89 87 40 46 45 51 27 60 98 13 29 95 96 37  7 52 17 41 21 97 84 20  3 94
Card 115: 71 55 41 68  5 81 47 40 52  7 | 54 55  9 82 84 18 42 72 51 38 45 62 74 24 80 94 98 39 89 59 52 83 10 27 71
Card 116: 78 28 58 34 37 12 53 73 23 92 | 31 41 45 28 99 91 89 27 77 21 76 78  7 38  3  1 51 13 22 83  2 37 47 34 12
Card 117: 90 76 78 82 30 42 95 70  5 46 | 30  9 47 21 32 83 46 71 52 15 11 62 74 66 81 95 82 85 87 64 73  2 59 42 36
Card 118:  7 41 54 17  8 63 37 84 28 29 | 27 21 93 87 14  5 44 74 30 43 75 20 46 55 66 35 82 10 48 73 68  9 77  4 40
Card 119: 88 50 74 90 36  7 60 92  6 48 | 26 99  9 63 71 64 95 55 58 28 92 97 49 81 82 38 94 98 31 57 11 21 33 20  5
Card 120: 14 35 89  1 94 36 57 30 61 88 | 59 45 34 44 83 61 92 96 90 91 72  7 25  4 64 81 54 31 75 77 80 42 41 47 28
Card 121: 97 51  2 14 36 80 35 78 62 18 | 15 70 33 77 20 45 64 87 92 10 86  3  7  5 83 19 23 12 30 26 11 17 56 73  6
Card 122: 75 58 78 99 54  6 40 67 55  5 | 89  3 10 13 61 82 12 85 46 45 86 93 43 21 20 39 95 14 17  7 69 88 48 60 27
Card 123: 52 65 27 13 29 47 91 71 49 34 | 61 49 13 22 76 98 16 71 43 95 27 47 15 65 11 52 60 70 29 34 79 90 93 91 53
Card 124: 33 34  6 73 13 82 54 21 61 45 | 13 82 63 95 21 38 14 73 97 34 99 45  2 30 57 61 17 60 16  1 54  6 37 33 25
Card 125: 47 36 13 31 67  7  1 53 94 70 | 50 31 26 71 34 62 55 49 38 56 87 20 18 60 17 27 23 92 54 28 83 94 42 14 51
Card 126:  1 55  6 40 43  5 80 45 81 59 | 85 19 25  6 30 46 63 14 80 91 79 55 18 31 38  5 72 59  1 69 23 48 71 81 45
Card 127: 19 37 29 69 45 57 24  1 12 52 | 24 30  5 23 56 92 78 47 16 28 25 98 94 32  6 17 80 29 40 69 83  4 67  7 68
Card 128: 18 77 25 27 17 35  7 32 88 99 | 28 98 83 87 85 47 36 29 38 41 95 51 60 49 91 67  2 45 57 37 96 42 76  4 79
Card 129: 51 68 46  1 15 38 87 36 39 44 | 38 15 37 41 74 64 89 70 25 85 80  1 40 39 29 47 73 44 13 34  9 87 58 77 22
Card 130: 74 57 38 22 76 64 46 96 17  6 | 31 71 24 56 68  8 61  1 60 53 76 94 93 75 77 96 18 51 81 59 87 83 85 48 88
Card 131: 87 83 67  9 43 28 62 10 40 58 | 90 29 14 95 69 17 28 47 42 54 67 87 43 97 31 25 89 92  9 62 10 55 78 75 40
Card 132: 36 13 67 30 73 11 75 12  3 68 | 11 18 45 60 99 16 91 63 74  3 28 61 25 44 52 70 56 85 84 15 37 78 80 51 34
Card 133: 84 57  5 71 75 63 40 23 78 35 | 43 18 44 61  3 28 77 88 92 34 25 14 36 98 74 33 11 46 67 38 13  2 45  9 80
Card 134: 49 99 90 71 64 37 32 15 31 61 | 46 95 91 96  6 80 44 83 68 88 41 15 65 69 42 11 58 22 72 57 34 38 35 53 51
Card 135: 36  4  2 77 79 33  7 85 30 63 | 49 71 67 30 12 83 20 85 37 34 18 78 51 44 70 15 28 88 13 58 75 31 33 93 81
Card 136: 74 98 39 16 59 46 14 35 61 40 | 97 17 19  7 85 12 78 23 96 77 76 73 27 36 28 60 91 44 52 87 79 90 46 70 47
Card 137: 88 67 20 87 53 77 93 27  7 43 | 84 58 31 20 75 15 21  5  2  9 17 89 22 96 73  1 44 79 41 24 78 71 70 35 52
Card 138: 85 89 40 22 90 67 38 13 58 69 | 60 73 52 64 59 18 14 11 56 19  6 17  2 36 10  4 47 68 96 95 78 33 30  5 88
Card 139:  7 22 72 46 11 54 35 44 79 53 | 78 37 76 47 88 68 24 75 38 29 92 31 43 89 71 21 73  4 96 62 86 52 90 64 27
Card 140: 17 46 92 11  7 69 72 75 58 27 | 69 76 12 94 13 58 61 44 30 95 55 50 26 70 38 98 39 18 53 71 19  9 73  7  4
Card 141: 20 46 26 62  3 66 21  8 41 92 | 71 24 51 41 58 98  8 32  3 88 21 73 92 59 27 34 65 61 15  2 66 45 96 60  5
Card 142: 21 77 60 69 98 26 65 12 99 57 | 52 47 26 74 14 75 73 57  1 88 96 11 41 77 92 69 12 22 99 21 16 60 98  6 65
Card 143: 94 83 65 90 34 73 14  4  6 70 | 17 70 36 14 83 94  5 98  9 90 20 42 65 82 34 27 13 91 73 19 66  6 95 52  4
Card 144: 72 57 36 35 18 55 80 33 63 10 | 10 49 47 66 56 36 71 13 34 51 39 42  8 33 35 16  4 55 97 23 63 78 44 61 21
Card 145: 79 53 85 42 32 11 20 16 88 55 | 38 52 10 42 32 16 64 61 53 17 88 66 86 45 78 20 70 51 90 79 55 34 23 85 11
Card 146: 26 17 39 56  7 80  9 97 19 50 | 35 64 98 15 77 56 50 17  3 80 26 19 75 44  9 28 34 43 74 39 97 62 81 90  7
Card 147: 17 27 67 33 31 26 96 71 43 39 | 93 51 85 23 15 65 81 80 63 92  5 77 71 32 26 18 94 44  9 96 50 10 53 67 55
Card 148: 22 30  6 52 31 17 76  8 21 12 | 43 16 34 84 57 76 40 47 30 63 80 67 75 31 12  5 10 24 85 68 93 26 78 52 83
Card 149: 51 21 87 11 47 88 83 73 52 30 | 79 10 28  1 69 84 58 26 13 24 96 45 65  5 37 21 46 25 56 36  4 95  8 62 91
Card 150:  7 29 47 17 50 62 44 98  9 89 | 50 89 19 46 45 47 74 63 80 17 87 57 95 24 14 20  5 70 56 67 42 72 30 93 86
Card 151: 44 19 92 82 99 22 77 98 26 59 | 80 75 28 50  9 24  3 46 65 85 44 63 22 26 48 33 54  7 55 29 66 23 52 31  6
Card 152: 88  5 79 19 91 95 35 36 55 67 | 86 91 75 66 74 31 73 45  9 77 96 29 41 64 61 97 14 10 48 55 88 82 27 94 56
Card 153: 53 79 19 23 51 45 58 62 32 80 | 93 36 46 35 24 55 79 70 58  3  4 53 62 16 50 32  8 51 45 21 23 42 27 31  7
Card 154: 47 34 44 57 54 63 88 85 58  5 | 55 22 92 87 90 32 44  1 21 47  4 10 35 84 37 78 56 18 58 38 77 19 94 50 67
Card 155: 43 56 53 71  2 31 67 61  9 55 | 73 15 72 34 36 57 13 28  6 71  9 53 82 80 49 55 39 88 52 43 61 51 74 77 86
Card 156: 50 60 79  3 22 88 98  1 84 17 | 14 20 53 69 23 27 76 35 25 59 94 31 18 19 62 29 97 67 43 44 95 92  7 78 51
Card 157: 31 17 48 87 99 36 65 23  7  4 | 15 55 48 78 11 73 10  5 86 39 64 90  7 83 25 91  6 63 17 50 92 28 33 68  3
Card 158: 94  9 41 51 70 45 93 50 14 89 | 37 86 83 10 26 99 90 21 17 42 82 95 22  2 13 12 30 18  7 80 28 59 45  5 58
Card 159:  5 12 64 49  6 74 31 43 90 40 | 48 85 64 98 82 30  7 21 47 79 18 65 50  6 11 40 44 54 81 80  4 37 89 28 57
Card 160: 78 60 91 56 53 52 83 72 14 19 | 84 50 41 73 97 20 94 34  7 64 55 65 77 16  8 66 45 75 79  3 43 47 46 11 26
Card 161: 34 46 12 98 79 73 24 30 48 91 | 56  3 84 70 75 64 67 69 51 53 40 88 29 18 94 81 21 61 49 79  6 52 22 65 23
Card 162: 68 12  1 95 81 31 65 82 96 17 | 51 63 40 71 91 67 32 76 47 37 49 24 19 13 43 88 62 20 26 79 93  8 55 60 33
Card 163: 67 27 30 36 89 57 42 91  5 14 | 42 27  5 89 47 91 40 14 29 75 62 53 41 23 39 58 30 36 32 67  8 84 19 57 21
Card 164: 73 89 15 76 61 34 37 57 81  9 | 73 15 44  2 32 51 81 57 89 98 53 80 62 75 37 85  9 12 34 27 13 76 61 95 60
Card 165: 69 39 62 27 82 98 87 14 30 49 | 69 88 39 14 30 61 72 45 49 82 46 40 62 38 75 87 27  8 24 10 50 98 32 89 57
Card 166: 96 71 13 51  8 48 72 85 97 37 | 11 72 76 51 29 96 48  8 37 53 15 88 98 20 30 97 13 85  2 71 27 57 93 54 64
Card 167: 93 98 58 47 88 38 82 24 12 39 | 22  2  1 25 99 16 52  5 65 78 43 23 13 46 56 82  3 26 14 89 27  8 11 64 70
Card 168: 17 95 26 70  2 73 25 98 32 28 | 54 70  9 99  3 24 95 77 72 17 25 90 96 98 94 18 26 42 82 73  1  2 48 32 28
Card 169: 30 99 54 23 67 91  7 14 24 56 | 32 18 85 56 34 22 10 63 68 21  2 31 12 69 89 75 92 24  7 51 86 14 17 26 33
Card 170: 69 55 65 89 63 85 46 36 86 66 | 80 47 69 27 83 20 55 86 99 36 66 76 34 64 25 89 23 13 63 72 68 71 43 17 87
Card 171: 25 53 36 62 75 45 87 41 61 78 | 28 10 52 59 98 38 79 77 53 31 63 90 58 16 42 21 83 92 46 44  8 43 97 34 41
Card 172:  7 19 88 14 18 81 24 55 15 80 | 68 63 89 14 30 81 37 15 53 19 61 80 77 18 55 74 90 48 49 52  2 88  7 71 33
Card 173: 60 81 10 58 44 75 26 12 87 83 | 81 12 21 95 10 80 48 32 58 27 91 97  1 82 75 44 83 60 24 93  5 26 37 87 52
Card 174: 58 18 40 69 19 84 75 31 27 54 | 78 33 80 75 31 70 16  6 91 58 69 86  5 19  4 40  8 13 54 84 56 22 53 27  7
Card 175: 14 54 72 53 77 66 39 36 99 69 | 92  4 57 76 44 64  3  7 14 95 59 98 99 81 68 31 66 53 67 51 89 47  9 30 69
Card 176: 31  3  8 93 27 65 12 67 64 11 | 12 54 67 55 97 98  2 99 14 96 10 36 11 27 57 88  9 45 44 34 25 21 30 75 83
Card 177: 87 69 57 67 32  3 13 74 46 41 |  7 22 15 89 49 65  3 11 42 96 53 38 84 57 33 10 97 44 31 93 63 81 76  1  4
Card 178: 76 32 28 89 21 50 13 48 64  7 | 61 15  3 23 25 47  2  6 17 99 55 85 19 77 45 29 58 24 43 53  1 72 70 75 82
Card 179: 77 16 85  7 84 67  9 60 94 23 |  5  4 83 12 64 72 47 13 42 38 43 97 28 86 52  6 73  1 55 45 24 40 19 51 17
